temp_lo_id,question_text,question_type,suggested_solution,difficulty
LO-C3-02,Tìm điều kiện của $$x$$ để biểu thức $$\sqrt{5 - 2x}$$ có nghĩa.,tự luận,"Để $$\sqrt{5 - 2x}$$ có nghĩa, ta cần có:\\$$5 - 2x \ge 0$$\\$$5 \ge 2x$$\\$$\frac{5}{2} \ge x$$\\Vậy, điều kiện xác định là $$x \le \frac{5}{2}$$.",thông hiểu
LO-C3-02,Tìm điều kiện của $$x$$ để biểu thức $$\sqrt{\frac{-2}{x+1}}$$ có nghĩa.,tự luận,"Để $$\sqrt{\frac{-2}{x+1}}$$ có nghĩa, ta cần có $$\frac{-2}{x+1} \ge 0$$.\\Vì tử số -2 là một số âm, nên để phân thức không âm, mẫu số phải là một số âm.\\$$x + 1 < 0$$ (lưu ý mẫu số không được bằng 0)\\$$x < -1$$\\Vậy, điều kiện xác định là $$x < -1$$.",vận dụng
LO-C3-02,Tìm điều kiện của $$x$$ để biểu thức $$\sqrt{x-1} + \sqrt{3-x}$$ có nghĩa.,tự luận,"Để biểu thức có nghĩa, cả hai căn thức phải đồng thời có nghĩa.\\Ta có hệ điều kiện:\\$$\begin{cases} x - 1 \ge 0 \\ 3 - x \ge 0 \end{cases}$$\\$$\begin{cases} x \ge 1 \\ 3 \ge x \end{cases}$$\\Kết hợp lại, ta được $$1 \le x \le 3$$.\\Vậy, điều kiện xác định là $$1 \le x \le 3$$.",vận dụng
LO-C3-02,Tìm điều kiện của $$x$$ để biểu thức $$\sqrt{x^2 - 4}$$ có nghĩa.,tự luận,"Để $$\sqrt{x^2 - 4}$$ có nghĩa, ta cần có:\\$$x^2 - 4 \ge 0$$\\$$x^2 \ge 4$$\\Lấy căn bậc hai hai vế, ta được:\\$$|x| \ge 2$$\\Điều này tương đương với $$x \ge 2$$ hoặc $$x \le -2$$.\\Vậy, điều kiện xác định là $$x \ge 2$$ hoặc $$x \le -2$$.",vận dụng cao
LO-C3-03,Tính giá trị của biểu thức $$\sqrt{(-5)^2}$$.,tự luận,"Áp dụng hằng đẳng thức $$\sqrt{A^2} = |A|$$, ta có:\\$$\sqrt{(-5)^2} = |-5| = 5$$.",nhận biết
LO-C3-03,Rút gọn biểu thức $$\sqrt{(2 - \sqrt{5})^2}$$.,tự luận,"Áp dụng hằng đẳng thức $$\sqrt{A^2} = |A|$$, ta có:\\$$\sqrt{(2 - \sqrt{5})^2} = |2 - \sqrt{5}|$$\\Để phá dấu giá trị tuyệt đối, ta so sánh 2 và $$\sqrt{5}$$. Ta có $$2^2=4$$ và $$(\sqrt{5})^2=5$$. Vì $$4 < 5$$ nên $$2 < \sqrt{5}$$, do đó $$2 - \sqrt{5} < 0$$.\\Vậy, $$|2 - \sqrt{5}| = -(2 - \sqrt{5}) = \sqrt{5} - 2$$.",thông hiểu
LO-C3-03,Rút gọn biểu thức $$\sqrt{x^2 - 6x + 9}$$ với $$x < 3$$.,tự luận,"Ta có: $$x^2 - 6x + 9 = (x-3)^2$$.\\Do đó, $$\sqrt{x^2 - 6x + 9} = \sqrt{(x-3)^2} = |x-3|$$\\Vì $$x < 3$$, nên $$x - 3 < 0$$.\\Vậy, $$|x-3| = -(x-3) = 3 - x$$.",vận dụng
LO-C3-03,Rút gọn biểu thức $$A = \sqrt{(3-\sqrt{2})^2} + \sqrt{(1-\sqrt{2})^2}$$.,tự luận,"$$A = |3-\sqrt{2}| + |1-\sqrt{2}|$$\\- Vì $$3^2=9 > (\sqrt{2})^2=2$$, nên $$3 > \sqrt{2} \implies 3-\sqrt{2} > 0$$. Do đó, $$|3-\sqrt{2}| = 3-\sqrt{2}$$.\\- Vì $$1^2=1 < (\sqrt{2})^2=2$$, nên $$1 < \sqrt{2} \implies 1-\sqrt{2} < 0$$. Do đó, $$|1-\sqrt{2}| = -(1-\sqrt{2}) = \sqrt{2}-1$$.\\Vậy, $$A = (3-\sqrt{2}) + (\sqrt{2}-1) = 3 - 1 = 2$$.",vận dụng
LO-C3-03,Rút gọn biểu thức $$B = \sqrt{7 - 4\sqrt{3}}$$.,tự luận,"Ta tìm cách biến đổi biểu thức trong căn về dạng bình phương của một hiệu.\\$$7 - 4\sqrt{3} = 7 - 2 \cdot 2 \cdot \sqrt{3}$$\\Ta tìm hai số có tổng bình phương bằng 7 và tích bằng $$2\sqrt{3}$$. Ta tách 7 thành $$4+3$$.\\$$7 - 4\sqrt{3} = 4 - 4\sqrt{3} + 3 = 2^2 - 2 \cdot 2 \cdot \sqrt{3} + (\sqrt{3})^2 = (2 - \sqrt{3})^2$$\\Do đó, $$B = \sqrt{(2 - \sqrt{3})^2} = |2 - \sqrt{3}|$$\\Vì $$2^2=4 > (\sqrt{3})^2=3$$, nên $$2 > \sqrt{3} \implies 2 - \sqrt{3} > 0$$.\\Vậy, $$B = 2 - \sqrt{3}$$.",vận dụng cao
LO-C3-04,Tính giá trị của biểu thức $$\sqrt{25 \cdot 16}$$.,tự luận,"Áp dụng quy tắc khai phương một tích, ta có:\\$$\sqrt{25 \cdot 16} = \sqrt{25} \cdot \sqrt{16}$$\\$$= 5 \cdot 4 = 20$$.",nhận biết
LO-C3-04,Tính giá trị của biểu thức $$\sqrt{\frac{81}{49}}$$.,tự luận,"Áp dụng quy tắc khai phương một thương, ta có:\\$$\sqrt{\frac{81}{49}} = \frac{\sqrt{81}}{\sqrt{49}}$$\\$$= \frac{9}{7}$$.",nhận biết
LO-C3-04,Rút gọn biểu thức $$\sqrt{8} \cdot \sqrt{2}$$.,tự luận,"Áp dụng quy tắc nhân các căn bậc hai, ta có:\\$$\sqrt{8} \cdot \sqrt{2} = \sqrt{8 \cdot 2}$$\\$$= \sqrt{16} = 4$$.",thông hiểu
LO-C3-04,Rút gọn biểu thức $$\frac{\sqrt{48}}{\sqrt{3}}$$.,tự luận,"Áp dụng quy tắc chia các căn bậc hai, ta có:\\$$\frac{\sqrt{48}}{\sqrt{3}} = \sqrt{\frac{48}{3}}$$\\$$= \sqrt{16} = 4$$.",thông hiểu
LO-C3-04,Rút gọn biểu thức $$\sqrt{2a^2b^4} \cdot \sqrt{8ab^2}$$ với $$a \ge 0$$.,tự luận,"Ta có: $$\sqrt{2a^2b^4} \cdot \sqrt{8ab^2} = \sqrt{(2a^2b^4) \cdot (8ab^2)}$$\\$$= \sqrt{16a^3b^6} = \sqrt{16a^2b^6 \cdot a}$$\\$$= \sqrt{16} \cdot \sqrt{a^2} \cdot \sqrt{(b^3)^2} \cdot \sqrt{a}$$\\$$= 4 \cdot |a| \cdot |b^3| \cdot \sqrt{a}$$\\Vì $$a \ge 0$$, nên $$|a| = a$$. Ta không có điều kiện cho b, nên giữ nguyên $$|b^3|$$.\\Vậy, biểu thức rút gọn là $$4a|b^3|\sqrt{a}$$.",vận dụng
LO-C3-05,Đưa thừa số ra ngoài dấu căn của biểu thức $$\sqrt{12}$$.,tự luận,"Ta phân tích số 12 thành tích của các số chính phương và các số khác:\\$$12 = 4 \cdot 3 = 2^2 \cdot 3$$\\Do đó, $$\sqrt{12} = \sqrt{2^2 \cdot 3} = \sqrt{2^2} \cdot \sqrt{3} = 2\sqrt{3}$$.",nhận biết
LO-C3-05,Đưa thừa số vào trong dấu căn của biểu thức $$3\sqrt{5}$$.,tự luận,"Vì $$3 > 0$$, ta có:\\$$3\sqrt{5} = \sqrt{3^2} \cdot \sqrt{5} = \sqrt{9 \cdot 5} = \sqrt{45}$$.",nhận biết
LO-C3-05,Rút gọn biểu thức $$A = \sqrt{18} + \sqrt{50} - \sqrt{8}$$.,tự luận,"Ta đưa thừa số ra ngoài dấu căn ở từng số hạng:\\$$\sqrt{18} = \sqrt{9 \cdot 2} = 3\sqrt{2}$$\\$$\sqrt{50} = \sqrt{25 \cdot 2} = 5\sqrt{2}$$\\$$\sqrt{8} = \sqrt{4 \cdot 2} = 2\sqrt{2}$$\\Vậy, $$A = 3\sqrt{2} + 5\sqrt{2} - 2\sqrt{2} = (3+5-2)\sqrt{2} = 6\sqrt{2}$$.",thông hiểu
LO-C3-05,"Đưa thừa số ra ngoài dấu căn của biểu thức $$\sqrt{x^3y}$$ với $$x \ge 0, y \ge 0$$.",tự luận,"Ta có: $$\sqrt{x^3y} = \sqrt{x^2 \cdot x \cdot y} = \sqrt{x^2} \cdot \sqrt{xy}$$\\$$= |x|\sqrt{xy}$$\\Vì $$x \ge 0$$, nên $$|x| = x$$.\\Vậy, biểu thức rút gọn là $$x\sqrt{xy}$$.",vận dụng
LO-C3-05,Đưa thừa số vào trong dấu căn của biểu thức $$a\sqrt{2}$$ với $$a < 0$$.,tự luận,"Vì $$a < 0$$, nên $$a = -|a| = -\sqrt{a^2}$$.\\Do đó, $$a\sqrt{2} = -\sqrt{a^2} \cdot \sqrt{2} = -\sqrt{2a^2}$$.",vận dụng cao
LO-C3-06,Khử mẫu của biểu thức lấy căn: $$\sqrt{\frac{2}{3}}$$.,tự luận,Ta nhân cả tử và mẫu của biểu thức trong căn với mẫu (là 3):\\$$\sqrt{\frac{2}{3}} = \sqrt{\frac{2 \cdot 3}{3 \cdot 3}} = \sqrt{\frac{6}{3^2}}$$\\$$= \frac{\sqrt{6}}{\sqrt{3^2}} = \frac{\sqrt{6}}{3}$$.,nhận biết
LO-C3-06,Khử mẫu của biểu thức lấy căn: $$\sqrt{\frac{5}{8}}$$.,tự luận,"Ta có thể nhân cả tử và mẫu với 8, hoặc nhân với 2 để mẫu thành số chính phương.\\$$\sqrt{\frac{5}{8}} = \sqrt{\frac{5 \cdot 2}{8 \cdot 2}} = \sqrt{\frac{10}{16}}$$\\$$= \frac{\sqrt{10}}{\sqrt{16}} = \frac{\sqrt{10}}{4}$$.",thông hiểu
LO-C3-06,Rút gọn biểu thức $$A = 3\sqrt{\frac{1}{3}} + \sqrt{12}$$.,tự luận,"Ta xử lý từng số hạng:\\$$3\sqrt{\frac{1}{3}} = 3\sqrt{\frac{1 \cdot 3}{3 \cdot 3}} = 3\frac{\sqrt{3}}{\sqrt{9}} = 3\frac{\sqrt{3}}{3} = \sqrt{3}$$\\$$\sqrt{12} = \sqrt{4 \cdot 3} = 2\sqrt{3}$$\\Vậy, $$A = \sqrt{3} + 2\sqrt{3} = 3\sqrt{3}$$.",vận dụng
LO-C3-06,Khử mẫu của biểu thức lấy căn: $$\sqrt{\frac{a}{b}}$$ với $$ab > 0$$.,tự luận,Ta nhân cả tử và mẫu với $$|b|$$ (vì $$b^2 = |b|^2$$).\\$$\sqrt{\frac{a}{b}} = \sqrt{\frac{a \cdot b}{b \cdot b}} = \sqrt{\frac{ab}{b^2}}$$\\$$= \frac{\sqrt{ab}}{\sqrt{b^2}} = \frac{\sqrt{ab}}{|b|}$$.\\(Điều kiện $$ab>0$$ đảm bảo $$\sqrt{ab}$$ có nghĩa).,vận dụng
LO-C3-06,"Khử mẫu của biểu thức lấy căn: $$xy\sqrt{\frac{1}{x^2} + \frac{1}{y^2}}$$ với $$x>0, y>0$$.",tự luận,"Đầu tiên, ta quy đồng biểu thức trong căn:\\$$\frac{1}{x^2} + \frac{1}{y^2} = \frac{y^2 + x^2}{x^2y^2}$$\\Biểu thức trở thành: $$xy\sqrt{\frac{x^2 + y^2}{x^2y^2}}$$\\$$= xy \frac{\sqrt{x^2+y^2}}{\sqrt{x^2y^2}} = xy \frac{\sqrt{x^2+y^2}}{\sqrt{(xy)^2}}$$\\$$= xy \frac{\sqrt{x^2+y^2}}{|xy|}$$\\Vì $$x>0, y>0$$, nên $$xy>0$$ và $$|xy|=xy$$.\\Vậy, biểu thức rút gọn là $$xy \frac{\sqrt{x^2+y^2}}{xy} = \sqrt{x^2+y^2}$$.",vận dụng cao
LO-C3-07,Trục căn thức ở mẫu của biểu thức $$\frac{3}{\sqrt{5}}$$.,tự luận,Ta nhân cả tử và mẫu với $$\sqrt{5}$$.\\$$\frac{3}{\sqrt{5}} = \frac{3 \cdot \sqrt{5}}{\sqrt{5} \cdot \sqrt{5}} = \frac{3\sqrt{5}}{5}$$.,nhận biết
LO-C3-07,Trục căn thức ở mẫu của biểu thức $$\frac{1}{\sqrt{3} - 1}$$.,tự luận,Biểu thức liên hợp của $$\sqrt{3} - 1$$ là $$\sqrt{3} + 1$$.\\Ta nhân cả tử và mẫu với $$\sqrt{3} + 1$$.\\$$\frac{1}{\sqrt{3} - 1} = \frac{1 \cdot (\sqrt{3} + 1)}{(\sqrt{3} - 1)(\sqrt{3} + 1)}$$\\$$= \frac{\sqrt{3} + 1}{(\sqrt{3})^2 - 1^2} = \frac{\sqrt{3} + 1}{3 - 1} = \frac{\sqrt{3} + 1}{2}$$.,thông hiểu
LO-C3-07,Trục căn thức ở mẫu của biểu thức $$\frac{6}{\sqrt{7} + \sqrt{5}}$$.,tự luận,Biểu thức liên hợp của $$\sqrt{7} + \sqrt{5}$$ là $$\sqrt{7} - \sqrt{5}$$.\\$$\frac{6}{\sqrt{7} + \sqrt{5}} = \frac{6(\sqrt{7} - \sqrt{5})}{(\sqrt{7} + \sqrt{5})(\sqrt{7} - \sqrt{5})}$$\\$$= \frac{6(\sqrt{7} - \sqrt{5})}{(\sqrt{7})^2 - (\sqrt{5})^2} = \frac{6(\sqrt{7} - \sqrt{5})}{7 - 5}$$\\$$= \frac{6(\sqrt{7} - \sqrt{5})}{2} = 3(\sqrt{7} - \sqrt{5})$$.,vận dụng
LO-C3-07,Rút gọn biểu thức $$A = \frac{1}{2+\sqrt{3}} + \frac{1}{2-\sqrt{3}}$$.,tự luận,Cách 1: Trục căn thức từng số hạng.\\$$\frac{1}{2+\sqrt{3}} = \frac{2-\sqrt{3}}{(2+\sqrt{3})(2-\sqrt{3})} = \frac{2-\sqrt{3}}{4-3} = 2-\sqrt{3}$$\\$$\frac{1}{2-\sqrt{3}} = \frac{2+\sqrt{3}}{(2-\sqrt{3})(2+\sqrt{3})} = \frac{2+\sqrt{3}}{4-3} = 2+\sqrt{3}$$\\$$A = (2-\sqrt{3}) + (2+\sqrt{3}) = 4$$.\\Cách 2: Quy đồng mẫu số.\\$$A = \frac{(2-\sqrt{3}) + (2+\sqrt{3})}{(2+\sqrt{3})(2-\sqrt{3})} = \frac{4}{2^2 - (\sqrt{3})^2} = \frac{4}{4-3} = 4$$.,vận dụng
LO-C3-07,"Trục căn thức ở mẫu của biểu thức $$\frac{1}{\sqrt{x} - \sqrt{y}}$$ với $$x, y \ge 0$$ và $$x \neq y$$.",tự luận,Biểu thức liên hợp của $$\sqrt{x} - \sqrt{y}$$ là $$\sqrt{x} + \sqrt{y}$$.\\$$\frac{1}{\sqrt{x} - \sqrt{y}} = \frac{1 \cdot (\sqrt{x} + \sqrt{y})}{(\sqrt{x} - \sqrt{y})(\sqrt{x} + \sqrt{y})}$$\\$$= \frac{\sqrt{x} + \sqrt{y}}{(\sqrt{x})^2 - (\sqrt{y})^2} = \frac{\sqrt{x} + \sqrt{y}}{x - y}$$.,vận dụng cao
LO-C3-08,Rút gọn biểu thức: $$A = (\sqrt{12} + \sqrt{27}) \cdot \sqrt{3}$$,tự luận,Cách 1: Rút gọn trong ngoặc trước.\\$$\sqrt{12} = \sqrt{4 \cdot 3} = 2\sqrt{3}$$\\$$\sqrt{27} = \sqrt{9 \cdot 3} = 3\sqrt{3}$$\\$$A = (2\sqrt{3} + 3\sqrt{3}) \cdot \sqrt{3} = (5\sqrt{3}) \cdot \sqrt{3} = 5 \cdot 3 = 15$$.\\Cách 2: Nhân phân phối.\\$$A = \sqrt{12} \cdot \sqrt{3} + \sqrt{27} \cdot \sqrt{3} = \sqrt{12 \cdot 3} + \sqrt{27 \cdot 3}$$\\$$= \sqrt{36} + \sqrt{81} = 6 + 9 = 15$$.,nhận biết
LO-C3-08,Rút gọn biểu thức: $$B = \frac{\sqrt{15} - \sqrt{5}}{\sqrt{3} - 1} + \sqrt{5}$$,tự luận,"Ta xử lý phân thức trước:\\$$\frac{\sqrt{15} - \sqrt{5}}{\sqrt{3} - 1} = \frac{\sqrt{5 \cdot 3} - \sqrt{5}}{\sqrt{3} - 1} = \frac{\sqrt{5}(\sqrt{3} - 1)}{\sqrt{3} - 1} = \sqrt{5}$$\\Vậy, $$B = \sqrt{5} + \sqrt{5} = 2\sqrt{5}$$.",thông hiểu
LO-C3-08,"Rút gọn biểu thức: $$C = \left( \frac{1}{\sqrt{x}-2} - \frac{1}{\sqrt{x}+2} \right) \cdot (x-4)$$ với $$x \ge 0, x \neq 4$$.",tự luận,"Ta quy đồng biểu thức trong ngoặc:\\$$\frac{1}{\sqrt{x}-2} - \frac{1}{\sqrt{x}+2} = \frac{(\sqrt{x}+2) - (\sqrt{x}-2)}{(\sqrt{x}-2)(\sqrt{x}+2)}$$\\$$= \frac{\sqrt{x}+2 - \sqrt{x}+2}{x-4} = \frac{4}{x-4}$$\\Vậy, $$C = \frac{4}{x-4} \cdot (x-4) = 4$$.",vận dụng
LO-C3-08,Rút gọn biểu thức: $$D = \sqrt{8 - 2\sqrt{15}} - \sqrt{5}$$,tự luận,"Ta biến đổi biểu thức dưới dấu căn lớn:\\$$8 - 2\sqrt{15} = 5 - 2\sqrt{5}\sqrt{3} + 3 = (\sqrt{5} - \sqrt{3})^2$$\\Do đó, $$\sqrt{8 - 2\sqrt{15}} = \sqrt{(\sqrt{5} - \sqrt{3})^2} = |\sqrt{5} - \sqrt{3}|$$\\Vì $$5 > 3$$, nên $$\sqrt{5} > \sqrt{3}$$, suy ra $$|\sqrt{5} - \sqrt{3}| = \sqrt{5} - \sqrt{3}$$.\\Vậy, $$D = (\sqrt{5} - \sqrt{3}) - \sqrt{5} = -\sqrt{3}$$.",vận dụng
LO-C3-08,"Cho biểu thức $$P = \left( \frac{\sqrt{a}}{\sqrt{a}-1} - \frac{1}{a-\sqrt{a}} \right) : \frac{\sqrt{a}+1}{a-1}$$ với $$a>0, a \neq 1$$. Rút gọn P.",tự luận,Ta rút gọn biểu thức trong ngoặc trước:\\$$a-\sqrt{a} = \sqrt{a}(\sqrt{a}-1)$$\\$$\frac{\sqrt{a}}{\sqrt{a}-1} - \frac{1}{\sqrt{a}(\sqrt{a}-1)} = \frac{\sqrt{a} \cdot \sqrt{a} - 1}{\sqrt{a}(\sqrt{a}-1)} = \frac{a-1}{\sqrt{a}(\sqrt{a}-1)}$$\\$$= \frac{(\sqrt{a}-1)(\sqrt{a}+1)}{\sqrt{a}(\sqrt{a}-1)} = \frac{\sqrt{a}+1}{\sqrt{a}}$$\\Bây giờ thực hiện phép chia:\\$$P = \frac{\sqrt{a}+1}{\sqrt{a}} : \frac{\sqrt{a}+1}{a-1} = \frac{\sqrt{a}+1}{\sqrt{a}} \cdot \frac{a-1}{\sqrt{a}+1}$$\\$$= \frac{a-1}{\sqrt{a}}$$.,vận dụng cao
LO-C3-09,Giải phương trình: $$\sqrt{x} = 7$$,tự luận,"Điều kiện: $$x \ge 0$$.\\Bình phương hai vế của phương trình, ta được:\\$$(\sqrt{x})^2 = 7^2$$\\$$x = 49$$\\Giá trị $$x=49$$ thỏa mãn điều kiện. Vậy nghiệm của phương trình là $$x=49$$.",nhận biết
LO-C3-09,Giải phương trình: $$\sqrt{2x-1} = 3$$,tự luận,Điều kiện: $$2x-1 \ge 0 \iff x \ge \frac{1}{2}$$.\\Bình phương hai vế của phương trình:\\$$2x-1 = 3^2 = 9$$\\$$2x = 10$$\\$$x = 5$$\\Giá trị $$x=5$$ thỏa mãn điều kiện $$x \ge \frac{1}{2}$$. Vậy nghiệm của phương trình là $$x=5$$.,thông hiểu
LO-C3-09,Giải phương trình: $$\sqrt{x^2 - 4x + 4} = 5$$,tự luận,"Ta có: $$\sqrt{x^2 - 4x + 4} = \sqrt{(x-2)^2} = |x-2|$$\\Phương trình trở thành: $$|x-2| = 5$$\\Điều này tương đương với hai trường hợp:\\1) $$x-2 = 5 \implies x = 7$$\\2) $$x-2 = -5 \implies x = -3$$\\Vậy, tập nghiệm của phương trình là $$S = \{7; -3\}$$.",vận dụng
LO-C3-09,Giải phương trình: $$\sqrt{x-5} = x-7$$,tự luận,"Điều kiện xác định:\\$$\begin{cases} x-5 \ge 0 \\ x-7 \ge 0 \end{cases} \iff \begin{cases} x \ge 5 \\ x \ge 7 \end{cases} \iff x \ge 7$$\\Với điều kiện trên, ta bình phương hai vế:\\$$x-5 = (x-7)^2$$\\$$x-5 = x^2 - 14x + 49$$\\$$0 = x^2 - 15x + 54$$\\Giải phương trình bậc hai, ta có $$\Delta = (-15)^2 - 4(1)(54) = 225 - 216 = 9$$.\\$$x_1 = \frac{15 + \sqrt{9}}{2} = \frac{18}{2} = 9$$ (Thỏa mãn $$x \ge 7$$)\\$$x_2 = \frac{15 - \sqrt{9}}{2} = \frac{12}{2} = 6$$ (Không thỏa mãn $$x \ge 7$$, loại)\\Vậy, nghiệm của phương trình là $$x=9$$.",vận dụng cao
LO-C3-09,Giải phương trình: $$\sqrt{4x+8} - 2\sqrt{x+2} + \sqrt{9x+18} = 12$$,tự luận,Điều kiện: $$x+2 \ge 0 \iff x \ge -2$$.\\Ta biến đổi phương trình bằng cách đưa thừa số ra ngoài dấu căn:\\$$\sqrt{4(x+2)} - 2\sqrt{x+2} + \sqrt{9(x+2)} = 12$$\\$$2\sqrt{x+2} - 2\sqrt{x+2} + 3\sqrt{x+2} = 12$$\\$$3\sqrt{x+2} = 12$$\\$$\sqrt{x+2} = 4$$\\Bình phương hai vế:\\$$x+2 = 16$$\\$$x = 14$$\\Giá trị $$x=14$$ thỏa mãn điều kiện $$x \ge -2$$. Vậy nghiệm của phương trình là $$x=14$$.,vận dụng cao
LO-C3-10,Tính giá trị của biểu thức $$\sqrt[3]{-64}$$.,tự luận,"Căn bậc ba của một số a là số x sao cho $$x^3 = a$$.\\Ta cần tìm số x sao cho $$x^3 = -64$$.\\Ta có $$(-4)^3 = (-4) \cdot (-4) \cdot (-4) = 16 \cdot (-4) = -64$$.\\Vậy, $$\sqrt[3]{-64} = -4$$.",nhận biết
LO-C3-10,So sánh 3 và $$\sqrt[3]{26}$$.,tự luận,"Để so sánh, ta lập phương hai số.\\$$3^3 = 27$$\\$$(\sqrt[3]{26})^3 = 26$$\\Vì $$27 > 26$$, nên $$3 > \sqrt[3]{26}$$.",thông hiểu
LO-C3-10,Rút gọn biểu thức $$A = \sqrt[3]{16} + \sqrt[3]{-2}$$.,tự luận,"Ta đưa thừa số ra ngoài dấu căn bậc ba:\\$$\sqrt[3]{16} = \sqrt[3]{8 \cdot 2} = \sqrt[3]{2^3 \cdot 2} = 2\sqrt[3]{2}$$\\$$\sqrt[3]{-2} = -\sqrt[3]{2}$$\\Vậy, $$A = 2\sqrt[3]{2} - \sqrt[3]{2} = \sqrt[3]{2}$$.",vận dụng
LO-C3-10,Tính giá trị của biểu thức $$B = \sqrt[3]{7+5\sqrt{2}} + \sqrt[3]{7-5\sqrt{2}}$$.,tự luận,"Đặt $$B = \sqrt[3]{7+5\sqrt{2}} + \sqrt[3]{7-5\sqrt{2}}$$.\\Lập phương hai vế:\\$$B^3 = (7+5\sqrt{2}) + (7-5\sqrt{2}) + 3\sqrt[3]{(7+5\sqrt{2})(7-5\sqrt{2})} (\sqrt[3]{7+5\sqrt{2}} + \sqrt[3]{7-5\sqrt{2}})$$\\$$B^3 = 14 + 3\sqrt[3]{7^2 - (5\sqrt{2})^2} \cdot B$$\\$$B^3 = 14 + 3\sqrt[3]{49 - 50} \cdot B$$\\$$B^3 = 14 + 3\sqrt[3]{-1} \cdot B$$\\$$B^3 = 14 - 3B$$\\$$B^3 + 3B - 14 = 0$$\\Nhẩm nghiệm, ta thấy B=2 là một nghiệm vì $$2^3 + 3(2) - 14 = 8 + 6 - 14 = 0$$.\\Phân tích thành nhân tử: $$(B-2)(B^2+2B+7) = 0$$.\\Vì $$B^2+2B+7 = (B+1)^2+6 > 0$$, nên phương trình chỉ có nghiệm duy nhất $$B=2$$.\\Vậy, giá trị của biểu thức là 2.",vận dụng cao
LO-C3-10,Giải phương trình: $$\sqrt[3]{x-2} = -3$$,tự luận,"Lập phương hai vế của phương trình, ta được:\\$$(\sqrt[3]{x-2})^3 = (-3)^3$$\\$$x-2 = -27$$\\$$x = -27 + 2$$\\$$x = -25$$\\Vậy, nghiệm của phương trình là $$x=-25$$.",vận dụng
LO-C4-01,"Cho tam giác ABC vuông tại A. Xác định cạnh đối, cạnh kề của góc B và cạnh huyền của tam giác.",tự luận,"Trong tam giác ABC vuông tại A:\\- Cạnh huyền là cạnh đối diện với góc vuông, đó là cạnh BC.\\- Cạnh đối của góc B là cạnh đối diện với góc B, đó là cạnh AC.\\- Cạnh kề của góc B là cạnh góc vuông còn lại, đó là cạnh AB.",nhận biết
LO-C4-01,"Cho tam giác MNP vuông tại M, có MN = 3cm, MP = 4cm. Tính sin(P).",tự luận,"Áp dụng định lý Pytago trong tam giác vuông MNP, ta có:\\$$NP^2 = MN^2 + MP^2 = 3^2 + 4^2 = 9 + 16 = 25$$\\$$\implies NP = \sqrt{25} = 5$$ cm.\\Tỉ số lượng giác sin của góc P được định nghĩa là tỉ số giữa cạnh đối và cạnh huyền.\\$$sin(P) = \frac{\text{cạnh đối}}{\text{cạnh huyền}} = \frac{MN}{NP} = \frac{3}{5}$$.",thông hiểu
LO-C4-01,"Cho tam giác ABC vuông tại A, có AB = 5cm, AC = 12cm. Tính các tỉ số lượng giác của góc C.",tự luận,"Áp dụng định lý Pytago, ta tính cạnh huyền BC:\\$$BC^2 = AB^2 + AC^2 = 5^2 + 12^2 = 25 + 144 = 169$$\\$$\implies BC = \sqrt{169} = 13$$ cm.\\Các tỉ số lượng giác của góc C là:\\- $$sin(C) = \frac{\text{đối}}{\text{huyền}} = \frac{AB}{BC} = \frac{5}{13}$$\\- $$cos(C) = \frac{\text{kề}}{\text{huyền}} = \frac{AC}{BC} = \frac{12}{13}$$\\- $$tan(C) = \frac{\text{đối}}{\text{kề}} = \frac{AB}{AC} = \frac{5}{12}$$\\- $$cot(C) = \frac{\text{kề}}{\text{đối}} = \frac{AC}{AB} = \frac{12}{5}$$",thông hiểu
LO-C4-01,"Cho góc nhọn $$\alpha$$ biết $$cos(\alpha) = \frac{4}{5}$$. Tính $$sin(\alpha), tan(\alpha), cot(\alpha)$$.",tự luận,"Dựng một tam giác vuông ABC vuông tại A có góc C = $$\alpha$$.\\Vì $$cos(C) = \frac{AC}{BC} = \frac{4}{5}$$, ta có thể chọn AC = 4, BC = 5.\\Áp dụng định lý Pytago, ta có: $$AB = \sqrt{BC^2 - AC^2} = \sqrt{5^2 - 4^2} = \sqrt{9} = 3$$.\\Vậy:\\- $$sin(\alpha) = sin(C) = \frac{AB}{BC} = \frac{3}{5}$$\\- $$tan(\alpha) = tan(C) = \frac{AB}{AC} = \frac{3}{4}$$\\- $$cot(\alpha) = cot(C) = \frac{AC}{AB} = \frac{4}{3}$$",vận dụng
LO-C4-01,Một chiếc thang dài 5m tựa vào một bức tường. Chân thang cách chân tường 3m. Hỏi góc tạo bởi thang và mặt đất là $$\alpha$$. Tính $$cos(\alpha)$$.,tự luận,"Ta có thể mô hình hóa tình huống bằng một tam giác vuông, trong đó:\\- Chiếc thang là cạnh huyền, có độ dài 5m.\\- Khoảng cách từ chân thang đến chân tường là cạnh kề của góc $$\alpha$$, có độ dài 3m.\\- Bức tường là cạnh đối của góc $$\alpha$$.\\Theo định nghĩa, $$cos(\alpha)$$ bằng tỉ số giữa cạnh kề và cạnh huyền.\\$$cos(\alpha) = \frac{\text{kề}}{\text{huyền}} = \frac{3}{5}$$.",vận dụng
